llm,problem_uuid,problem,prompt_builder,score_overall_exact_match,score_to-english_exact_match,score_from-english_exact_match,score_overall_exact_recall,score_to-english_exact_recall,score_from-english_exact_recall
gpt4,071a60f9-6417-4887-96c6-f65d10403c66,M_Mixtepec_Zapotec,ModelingFullCoTPromptBuilder,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0
gpt4,071a60f9-6417-4887-96c6-f65d10403c66,M_Mixtepec_Zapotec,LingOlyStdPromptBuilder,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0
gpt4,eab06e49-6ae7-4c9b-893c-b8a297bfb9a4,M_Mixtepec_Zapotec_2,NullPromptBuilder,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.3333333333333333
gpt4,eab06e49-6ae7-4c9b-893c-b8a297bfb9a4,M_Mixtepec_Zapotec_2,ModelingMinimalPromptBuilder,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
gpt4,eab06e49-6ae7-4c9b-893c-b8a297bfb9a4,M_Mixtepec_Zapotec_2,ModelingHandTunedPromptBuilder,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
gpt4,eab06e49-6ae7-4c9b-893c-b8a297bfb9a4,M_Mixtepec_Zapotec_2,ModelingBasicCoTPromptBuilder,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
gpt4,eab06e49-6ae7-4c9b-893c-b8a297bfb9a4,M_Mixtepec_Zapotec_2,ModelingFullCoTPromptBuilder,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
gpt4,eab06e49-6ae7-4c9b-893c-b8a297bfb9a4,M_Mixtepec_Zapotec_2,LingOlyStdPromptBuilder,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
gpt4,1b4bbb98-9c18-4d2f-b007-9e3eabae152a,M_Mixtepec_Zapotec_3,NullPromptBuilder,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333
gpt4,1b4bbb98-9c18-4d2f-b007-9e3eabae152a,M_Mixtepec_Zapotec_3,ModelingMinimalPromptBuilder,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
gpt4,1b4bbb98-9c18-4d2f-b007-9e3eabae152a,M_Mixtepec_Zapotec_3,ModelingHandTunedPromptBuilder,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
gpt4,1b4bbb98-9c18-4d2f-b007-9e3eabae152a,M_Mixtepec_Zapotec_3,ModelingBasicCoTPromptBuilder,0.1666666666666666,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0
gpt4,1b4bbb98-9c18-4d2f-b007-9e3eabae152a,M_Mixtepec_Zapotec_3,ModelingFullCoTPromptBuilder,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
gpt4,1b4bbb98-9c18-4d2f-b007-9e3eabae152a,M_Mixtepec_Zapotec_3,LingOlyStdPromptBuilder,0.1666666666666666,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0
gpt4,b49f2a46-4b65-4c6f-8923-909e6ca6a9ac,M_Mixtepec_Zapotec_4,NullPromptBuilder,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
gpt4,b49f2a46-4b65-4c6f-8923-909e6ca6a9ac,M_Mixtepec_Zapotec_4,ModelingMinimalPromptBuilder,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,0.3333333333333333
gpt4,b49f2a46-4b65-4c6f-8923-909e6ca6a9ac,M_Mixtepec_Zapotec_4,ModelingHandTunedPromptBuilder,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
gpt4,b49f2a46-4b65-4c6f-8923-909e6ca6a9ac,M_Mixtepec_Zapotec_4,ModelingBasicCoTPromptBuilder,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0
gpt4,b49f2a46-4b65-4c6f-8923-909e6ca6a9ac,M_Mixtepec_Zapotec_4,ModelingFullCoTPromptBuilder,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,0.3333333333333333
gpt4,b49f2a46-4b65-4c6f-8923-909e6ca6a9ac,M_Mixtepec_Zapotec_4,LingOlyStdPromptBuilder,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0
gpt4,38df675b-171f-4fa0-a1d2-38e6869370f3,M_Ngadha_1,NullPromptBuilder,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0
gpt4,38df675b-171f-4fa0-a1d2-38e6869370f3,M_Ngadha_1,ModelingMinimalPromptBuilder,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.0,0.6666666666666666
gpt4,38df675b-171f-4fa0-a1d2-38e6869370f3,M_Ngadha_1,ModelingHandTunedPromptBuilder,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0
gpt4,38df675b-171f-4fa0-a1d2-38e6869370f3,M_Ngadha_1,ModelingBasicCoTPromptBuilder,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
gpt4,38df675b-171f-4fa0-a1d2-38e6869370f3,M_Ngadha_1,ModelingFullCoTPromptBuilder,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
gpt4,38df675b-171f-4fa0-a1d2-38e6869370f3,M_Ngadha_1,LingOlyStdPromptBuilder,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
gpt4,9990f617-b9a4-40e2-af9d-e1554a5e0ee0,M_Ngadha_2,NullPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
gpt4,9990f617-b9a4-40e2-af9d-e1554a5e0ee0,M_Ngadha_2,ModelingMinimalPromptBuilder,0.25,0.0,0.0,0.25,0.5,0.0
gpt4,9990f617-b9a4-40e2-af9d-e1554a5e0ee0,M_Ngadha_2,ModelingHandTunedPromptBuilder,0.125,0.0,0.0,0.125,0.25,0.0
gpt4,9990f617-b9a4-40e2-af9d-e1554a5e0ee0,M_Ngadha_2,ModelingBasicCoTPromptBuilder,0.125,0.0,0.0,0.125,0.25,0.0
gpt4,9990f617-b9a4-40e2-af9d-e1554a5e0ee0,M_Ngadha_2,ModelingFullCoTPromptBuilder,0.375,0.0,0.0,0.375,0.75,0.0
gpt4,9990f617-b9a4-40e2-af9d-e1554a5e0ee0,M_Ngadha_2,LingOlyStdPromptBuilder,0.125,0.0,0.0,0.125,0.0,0.25
gpt4,5ca7ae2d-bd86-471d-a966-4c5e2cdb8cf3,M_Niuean_2,NullPromptBuilder,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0
gpt4,5ca7ae2d-bd86-471d-a966-4c5e2cdb8cf3,M_Niuean_2,ModelingMinimalPromptBuilder,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
gpt4,5ca7ae2d-bd86-471d-a966-4c5e2cdb8cf3,M_Niuean_2,ModelingHandTunedPromptBuilder,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666
gpt4,5ca7ae2d-bd86-471d-a966-4c5e2cdb8cf3,M_Niuean_2,ModelingBasicCoTPromptBuilder,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
gpt4,5ca7ae2d-bd86-471d-a966-4c5e2cdb8cf3,M_Niuean_2,ModelingFullCoTPromptBuilder,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
gpt4,5ca7ae2d-bd86-471d-a966-4c5e2cdb8cf3,M_Niuean_2,LingOlyStdPromptBuilder,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
gpt4,e5967060-0e8b-46a5-841f-c526f0dc968b,M_Rapa_Nui_3,NullPromptBuilder,0.8,0.0,0.3333333333333333,0.8,0.5,1.0
gpt4,e5967060-0e8b-46a5-841f-c526f0dc968b,M_Rapa_Nui_3,ModelingMinimalPromptBuilder,0.6,0.0,0.3333333333333333,0.6,0.0,1.0
gpt4,e5967060-0e8b-46a5-841f-c526f0dc968b,M_Rapa_Nui_3,ModelingHandTunedPromptBuilder,1.0,0.0,0.3333333333333333,1.0,1.0,1.0
gpt4,e5967060-0e8b-46a5-841f-c526f0dc968b,M_Rapa_Nui_3,ModelingBasicCoTPromptBuilder,1.0,0.0,0.3333333333333333,1.0,1.0,1.0
gpt4,e5967060-0e8b-46a5-841f-c526f0dc968b,M_Rapa_Nui_3,ModelingFullCoTPromptBuilder,0.8,0.0,0.3333333333333333,0.8,0.5,1.0
gpt4,e5967060-0e8b-46a5-841f-c526f0dc968b,M_Rapa_Nui_3,LingOlyStdPromptBuilder,0.6,0.0,0.3333333333333333,0.6,0.5,0.6666666666666666
gpt4,4396ce8b-970f-4ded-8857-7856a394464e,M_Rapa_Nui_4,NullPromptBuilder,1.0,0.0,0.6666666666666666,1.0,1.0,1.0
gpt4,4396ce8b-970f-4ded-8857-7856a394464e,M_Rapa_Nui_4,ModelingMinimalPromptBuilder,0.8,0.0,0.6666666666666666,0.8,0.5,1.0
gpt4,4396ce8b-970f-4ded-8857-7856a394464e,M_Rapa_Nui_4,ModelingHandTunedPromptBuilder,1.0,0.0,0.6666666666666666,1.0,1.0,1.0
gpt4,4396ce8b-970f-4ded-8857-7856a394464e,M_Rapa_Nui_4,ModelingBasicCoTPromptBuilder,1.0,0.0,0.6666666666666666,1.0,1.0,1.0
gpt4,4396ce8b-970f-4ded-8857-7856a394464e,M_Rapa_Nui_4,ModelingFullCoTPromptBuilder,1.0,0.0,0.6666666666666666,1.0,1.0,1.0
gpt4,4396ce8b-970f-4ded-8857-7856a394464e,M_Rapa_Nui_4,LingOlyStdPromptBuilder,1.0,0.0,0.6666666666666666,1.0,1.0,1.0
gpt4,5e7f8c07-480a-4ac0-8f69-072817004ffd,M_Seri,NullPromptBuilder,0.0,0.5,0.0,0.0,0.0,0.0
gpt4,5e7f8c07-480a-4ac0-8f69-072817004ffd,M_Seri,ModelingMinimalPromptBuilder,0.0,0.5,0.0,0.0,0.0,0.0
gpt4,5e7f8c07-480a-4ac0-8f69-072817004ffd,M_Seri,ModelingHandTunedPromptBuilder,0.25,0.5,0.0,0.25,0.0,0.5
gpt4,5e7f8c07-480a-4ac0-8f69-072817004ffd,M_Seri,ModelingBasicCoTPromptBuilder,0.0,0.5,0.0,0.0,0.0,0.0
gpt4,5e7f8c07-480a-4ac0-8f69-072817004ffd,M_Seri,ModelingFullCoTPromptBuilder,0.25,0.5,0.0,0.25,0.0,0.5
gpt4,5e7f8c07-480a-4ac0-8f69-072817004ffd,M_Seri,LingOlyStdPromptBuilder,0.0,0.5,0.0,0.0,0.0,0.0
gpt4,6e55f35c-d9aa-4ce2-8eed-f5e7d6942c08,M_Seri_2,NullPromptBuilder,0.5,1.0,0.0,0.5,1.0,0.0
gpt4,6e55f35c-d9aa-4ce2-8eed-f5e7d6942c08,M_Seri_2,ModelingMinimalPromptBuilder,0.5,1.0,0.0,0.5,1.0,0.0
gpt4,6e55f35c-d9aa-4ce2-8eed-f5e7d6942c08,M_Seri_2,ModelingHandTunedPromptBuilder,0.5,1.0,0.0,0.5,1.0,0.0
gpt4,6e55f35c-d9aa-4ce2-8eed-f5e7d6942c08,M_Seri_2,ModelingBasicCoTPromptBuilder,0.5,1.0,0.0,0.5,1.0,0.0
gpt4,6e55f35c-d9aa-4ce2-8eed-f5e7d6942c08,M_Seri_2,ModelingFullCoTPromptBuilder,0.75,1.0,0.0,0.75,1.0,0.5
gpt4,6e55f35c-d9aa-4ce2-8eed-f5e7d6942c08,M_Seri_2,LingOlyStdPromptBuilder,0.5,1.0,0.0,0.5,1.0,0.0
gpt4,a3996921-2c8b-4cce-a671-6016d5b39e5a,M_Seri_3,NullPromptBuilder,0.4,0.5,0.6666666666666666,0.4,0.0,0.6666666666666666
gpt4,a3996921-2c8b-4cce-a671-6016d5b39e5a,M_Seri_3,ModelingMinimalPromptBuilder,0.6,0.5,0.6666666666666666,0.6,0.5,0.6666666666666666
gpt4,a3996921-2c8b-4cce-a671-6016d5b39e5a,M_Seri_3,ModelingHandTunedPromptBuilder,0.8,0.5,0.6666666666666666,0.8,0.5,1.0
gpt4,a3996921-2c8b-4cce-a671-6016d5b39e5a,M_Seri_3,ModelingBasicCoTPromptBuilder,0.6,0.5,0.6666666666666666,0.6,0.5,0.6666666666666666
gpt4,a3996921-2c8b-4cce-a671-6016d5b39e5a,M_Seri_3,ModelingFullCoTPromptBuilder,0.8,0.5,0.6666666666666666,0.8,0.5,1.0
gpt4,a3996921-2c8b-4cce-a671-6016d5b39e5a,M_Seri_3,LingOlyStdPromptBuilder,0.8,0.5,0.6666666666666666,0.8,0.5,1.0
gpt4,490c0904-0b40-42ed-9615-471a0ab51d70,M_Seri_4,NullPromptBuilder,0.625,1.0,0.5,0.625,0.75,0.5
gpt4,490c0904-0b40-42ed-9615-471a0ab51d70,M_Seri_4,ModelingMinimalPromptBuilder,0.625,1.0,0.5,0.625,1.0,0.25
gpt4,490c0904-0b40-42ed-9615-471a0ab51d70,M_Seri_4,ModelingHandTunedPromptBuilder,0.625,1.0,0.5,0.625,1.0,0.25
gpt4,490c0904-0b40-42ed-9615-471a0ab51d70,M_Seri_4,ModelingBasicCoTPromptBuilder,0.625,1.0,0.5,0.625,1.0,0.25
gpt4,490c0904-0b40-42ed-9615-471a0ab51d70,M_Seri_4,ModelingFullCoTPromptBuilder,0.625,1.0,0.5,0.625,1.0,0.25
gpt4,490c0904-0b40-42ed-9615-471a0ab51d70,M_Seri_4,LingOlyStdPromptBuilder,0.75,1.0,0.5,0.75,1.0,0.5
gpt4,a74fc57a-2a23-4acc-b196-11699d9fa4b2,M_Totonac,NullPromptBuilder,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.0
gpt4,a74fc57a-2a23-4acc-b196-11699d9fa4b2,M_Totonac,ModelingMinimalPromptBuilder,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
gpt4,a74fc57a-2a23-4acc-b196-11699d9fa4b2,M_Totonac,ModelingHandTunedPromptBuilder,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
gpt4,a74fc57a-2a23-4acc-b196-11699d9fa4b2,M_Totonac,ModelingBasicCoTPromptBuilder,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
gpt4,a74fc57a-2a23-4acc-b196-11699d9fa4b2,M_Totonac,ModelingFullCoTPromptBuilder,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
gpt4,a74fc57a-2a23-4acc-b196-11699d9fa4b2,M_Totonac,LingOlyStdPromptBuilder,0.5,0.3333333333333333,0.0,0.5,0.6666666666666666,0.3333333333333333
meta/llama-2-13b-chat,1b35a0a0-6692-4e9d-b7c1-2cf984109b0d,L_Ainu,ModelingBasicCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,1b35a0a0-6692-4e9d-b7c1-2cf984109b0d,L_Ainu,LingOlyStdPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,1b35a0a0-6692-4e9d-b7c1-2cf984109b0d,L_Ainu,ModelingFullCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,1b35a0a0-6692-4e9d-b7c1-2cf984109b0d,L_Ainu,NullPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,1b35a0a0-6692-4e9d-b7c1-2cf984109b0d,L_Ainu,ModelingHandTunedPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,1b35a0a0-6692-4e9d-b7c1-2cf984109b0d,L_Ainu,ModelingMinimalPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,d01afdcf-e122-467e-af89-c4f4e012065f,L_Amele,ModelingFullCoTPromptBuilder,0.0,,0.0,0.0,,0.0
meta/llama-2-13b-chat,d01afdcf-e122-467e-af89-c4f4e012065f,L_Amele,ModelingBasicCoTPromptBuilder,0.0,,0.0,0.0,,0.0
meta/llama-2-13b-chat,d01afdcf-e122-467e-af89-c4f4e012065f,L_Amele,LingOlyStdPromptBuilder,0.0,,0.0,0.0,,0.0
meta/llama-2-13b-chat,d01afdcf-e122-467e-af89-c4f4e012065f,L_Amele,ModelingMinimalPromptBuilder,0.0,,0.0,0.0,,0.0
meta/llama-2-13b-chat,d01afdcf-e122-467e-af89-c4f4e012065f,L_Amele,NullPromptBuilder,0.0,,0.0,0.0,,0.0
meta/llama-2-13b-chat,d01afdcf-e122-467e-af89-c4f4e012065f,L_Amele,ModelingHandTunedPromptBuilder,0.0,,0.0,0.0,,0.0
meta/llama-2-13b-chat,df49180b-35c1-4d57-856a-ca8edb445aab,L_Beja,ModelingFullCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,df49180b-35c1-4d57-856a-ca8edb445aab,L_Beja,ModelingBasicCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,df49180b-35c1-4d57-856a-ca8edb445aab,L_Beja,LingOlyStdPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,df49180b-35c1-4d57-856a-ca8edb445aab,L_Beja,ModelingMinimalPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,df49180b-35c1-4d57-856a-ca8edb445aab,L_Beja,NullPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,df49180b-35c1-4d57-856a-ca8edb445aab,L_Beja,ModelingHandTunedPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,32bd11d5-5acf-4e8b-a0fc-f6cd30e8b511,L_Choctaw,ModelingBasicCoTPromptBuilder,0.0,0.4,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,32bd11d5-5acf-4e8b-a0fc-f6cd30e8b511,L_Choctaw,ModelingFullCoTPromptBuilder,0.1,0.4,0.0,0.1,0.2,0.0
meta/llama-2-13b-chat,32bd11d5-5acf-4e8b-a0fc-f6cd30e8b511,L_Choctaw,LingOlyStdPromptBuilder,0.0,0.4,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,32bd11d5-5acf-4e8b-a0fc-f6cd30e8b511,L_Choctaw,NullPromptBuilder,0.0,0.4,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,32bd11d5-5acf-4e8b-a0fc-f6cd30e8b511,L_Choctaw,ModelingMinimalPromptBuilder,0.1,0.4,0.0,0.1,0.2,0.0
meta/llama-2-13b-chat,32bd11d5-5acf-4e8b-a0fc-f6cd30e8b511,L_Choctaw,ModelingHandTunedPromptBuilder,0.1,0.4,0.0,0.1,0.2,0.0
meta/llama-2-13b-chat,7b9e8024-7895-4715-869e-fbe8ab01e300,L_Coptic,ModelingFullCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,7b9e8024-7895-4715-869e-fbe8ab01e300,L_Coptic,ModelingBasicCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,7b9e8024-7895-4715-869e-fbe8ab01e300,L_Coptic,LingOlyStdPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,7b9e8024-7895-4715-869e-fbe8ab01e300,L_Coptic,ModelingMinimalPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,7b9e8024-7895-4715-869e-fbe8ab01e300,L_Coptic,NullPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,7b9e8024-7895-4715-869e-fbe8ab01e300,L_Coptic,ModelingHandTunedPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,ef4a9bd0-164e-4df5-905c-41f463308dc6,L_Ilokano,ModelingBasicCoTPromptBuilder,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,ef4a9bd0-164e-4df5-905c-41f463308dc6,L_Ilokano,ModelingFullCoTPromptBuilder,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,ef4a9bd0-164e-4df5-905c-41f463308dc6,L_Ilokano,LingOlyStdPromptBuilder,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,ef4a9bd0-164e-4df5-905c-41f463308dc6,L_Ilokano,NullPromptBuilder,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.0
meta/llama-2-13b-chat,ef4a9bd0-164e-4df5-905c-41f463308dc6,L_Ilokano,ModelingHandTunedPromptBuilder,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,ef4a9bd0-164e-4df5-905c-41f463308dc6,L_Ilokano,ModelingMinimalPromptBuilder,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,9fe7c252-fd62-46ec-8e9d-e6979bab9dda,L_Kabyle,ModelingBasicCoTPromptBuilder,0.0,,0.0,0.0,,0.0
meta/llama-2-13b-chat,9fe7c252-fd62-46ec-8e9d-e6979bab9dda,L_Kabyle,ModelingFullCoTPromptBuilder,0.0,,0.0,0.0,,0.0
meta/llama-2-13b-chat,9fe7c252-fd62-46ec-8e9d-e6979bab9dda,L_Kabyle,LingOlyStdPromptBuilder,0.0,,0.0,0.0,,0.0
meta/llama-2-13b-chat,9fe7c252-fd62-46ec-8e9d-e6979bab9dda,L_Kabyle,NullPromptBuilder,0.0,,0.0,0.0,,0.0
meta/llama-2-13b-chat,9fe7c252-fd62-46ec-8e9d-e6979bab9dda,L_Kabyle,ModelingMinimalPromptBuilder,0.0,,0.0,0.0,,0.0
meta/llama-2-13b-chat,9fe7c252-fd62-46ec-8e9d-e6979bab9dda,L_Kabyle,ModelingHandTunedPromptBuilder,0.0,,0.0,0.0,,0.0
meta/llama-2-13b-chat,978ac259-c045-4742-acb5-5cd7b577e117,L_Karelian,ModelingBasicCoTPromptBuilder,0.0769230769230769,,0.0769230769230769,0.0769230769230769,,0.0769230769230769
meta/llama-2-13b-chat,978ac259-c045-4742-acb5-5cd7b577e117,L_Karelian,LingOlyStdPromptBuilder,0.0,,0.0769230769230769,0.0,,0.0
meta/llama-2-13b-chat,978ac259-c045-4742-acb5-5cd7b577e117,L_Karelian,ModelingFullCoTPromptBuilder,0.0769230769230769,,0.0769230769230769,0.0769230769230769,,0.0769230769230769
meta/llama-2-13b-chat,978ac259-c045-4742-acb5-5cd7b577e117,L_Karelian,NullPromptBuilder,0.0769230769230769,,0.0769230769230769,0.0769230769230769,,0.0769230769230769
meta/llama-2-13b-chat,978ac259-c045-4742-acb5-5cd7b577e117,L_Karelian,ModelingHandTunedPromptBuilder,0.0769230769230769,,0.0769230769230769,0.0769230769230769,,0.0769230769230769
meta/llama-2-13b-chat,978ac259-c045-4742-acb5-5cd7b577e117,L_Karelian,ModelingMinimalPromptBuilder,0.0769230769230769,,0.0769230769230769,0.0769230769230769,,0.0769230769230769
meta/llama-2-13b-chat,66e82771-e2df-4a54-8a4a-fb1a4baf24ce,L_K’iche’,ModelingBasicCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,66e82771-e2df-4a54-8a4a-fb1a4baf24ce,L_K’iche’,ModelingFullCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,66e82771-e2df-4a54-8a4a-fb1a4baf24ce,L_K’iche’,LingOlyStdPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,66e82771-e2df-4a54-8a4a-fb1a4baf24ce,L_K’iche’,ModelingMinimalPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,66e82771-e2df-4a54-8a4a-fb1a4baf24ce,L_K’iche’,NullPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,66e82771-e2df-4a54-8a4a-fb1a4baf24ce,L_K’iche’,ModelingHandTunedPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,5a9c25d3-bfc7-4618-8ac9-bd1eff4c9f4d,L_Lardil,ModelingBasicCoTPromptBuilder,0.0,,0.1666666666666666,0.0,,0.0
meta/llama-2-13b-chat,5a9c25d3-bfc7-4618-8ac9-bd1eff4c9f4d,L_Lardil,ModelingFullCoTPromptBuilder,0.3333333333333333,,0.1666666666666666,0.3333333333333333,,0.3333333333333333
meta/llama-2-13b-chat,5a9c25d3-bfc7-4618-8ac9-bd1eff4c9f4d,L_Lardil,NullPromptBuilder,0.6666666666666666,,0.1666666666666666,0.6666666666666666,,0.6666666666666666
meta/llama-2-13b-chat,5a9c25d3-bfc7-4618-8ac9-bd1eff4c9f4d,L_Lardil,LingOlyStdPromptBuilder,0.1666666666666666,,0.1666666666666666,0.1666666666666666,,0.1666666666666666
meta/llama-2-13b-chat,5a9c25d3-bfc7-4618-8ac9-bd1eff4c9f4d,L_Lardil,ModelingHandTunedPromptBuilder,0.1666666666666666,,0.1666666666666666,0.1666666666666666,,0.1666666666666666
meta/llama-2-13b-chat,5a9c25d3-bfc7-4618-8ac9-bd1eff4c9f4d,L_Lardil,ModelingMinimalPromptBuilder,0.1666666666666666,,0.1666666666666666,0.1666666666666666,,0.1666666666666666
meta/llama-2-13b-chat,64c344ed-057e-4817-af0b-4a088e21bc83,L_Longgu,ModelingBasicCoTPromptBuilder,0.4666666666666667,,0.4,0.4666666666666667,,0.4666666666666667
meta/llama-2-13b-chat,64c344ed-057e-4817-af0b-4a088e21bc83,L_Longgu,LingOlyStdPromptBuilder,0.2666666666666666,,0.4,0.2666666666666666,,0.2666666666666666
meta/llama-2-13b-chat,64c344ed-057e-4817-af0b-4a088e21bc83,L_Longgu,ModelingFullCoTPromptBuilder,0.6,,0.4,0.6,,0.6
meta/llama-2-13b-chat,64c344ed-057e-4817-af0b-4a088e21bc83,L_Longgu,NullPromptBuilder,0.7333333333333333,,0.4,0.7333333333333333,,0.7333333333333333
meta/llama-2-13b-chat,64c344ed-057e-4817-af0b-4a088e21bc83,L_Longgu,ModelingHandTunedPromptBuilder,0.4,,0.4,0.4,,0.4
meta/llama-2-13b-chat,64c344ed-057e-4817-af0b-4a088e21bc83,L_Longgu,ModelingMinimalPromptBuilder,0.4,,0.4,0.4,,0.4
meta/llama-2-13b-chat,c2107974-a87a-4888-ae30-b0e2750704d8,L_Mayangna,ModelingBasicCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,c2107974-a87a-4888-ae30-b0e2750704d8,L_Mayangna,LingOlyStdPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,c2107974-a87a-4888-ae30-b0e2750704d8,L_Mayangna,ModelingFullCoTPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,c2107974-a87a-4888-ae30-b0e2750704d8,L_Mayangna,NullPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
meta/llama-2-13b-chat,c2107974-a87a-4888-ae30-b0e2750704d8,L_Mayangna,ModelingMinimalPromptBuilder,0.0,0.0,0.0,0.0,0.0,0.0
